id,value
486,4
487,36
488,94
489,91
490,40
491,43
492,91
493,52
494,5
495,94
496,84
497,92
498,13
499,27
500,71
501,42
502,27
503,98
504,60
505,76
506,17
507,46
508,0
509,5
510,45
511,55
512,31
513,50
514,33
515,20
516,89
517,56
518,60
519,26
520,93
521,14
522,54
523,48
524,41
525,75
526,12
527,74
528,65
529,45
530,90
531,40
532,90
533,89
534,1
535,57
536,32
537,65
538,0
539,87
540,52
541,3
542,23
543,7
544,5
545,8
546,68
547,18
548,17
549,92
550,95
551,45
552,91
553,79
554,57
555,74
556,65
557,47
558,41
559,20
560,55
561,70
562,41
563,45
564,88
565,62
566,95
567,27
568,74
569,34
570,6
571,90
572,35
573,23
574,50
575,20
576,91
577,1
578,9
579,51
580,26
581,19
582,0
583,78
584,11
585,98
586,47
587,38
588,19
589,88
590,13
591,73
592,61
593,69
594,62
595,39
596,91
597,72
598,52
599,59
600,51
601,40
602,0
603,51
604,94
605,14
606,13
607,68
608,90
609,33
610,29
611,96
612,38
613,14
614,72
615,31
616,92
617,87
618,13
619,72
620,11
621,9
622,20
623,18
624,47
625,81
626,72
627,87
628,36
629,17
630,78
631,4
632,82
633,11
634,23
635,37
636,61
637,30
638,86
639,26
640,30
641,1
642,74
643,84
644,43
645,60
646,48
647,30
648,24
649,92
650,8
651,69
652,19
653,9
654,1
655,1
656,69
657,89
658,40
659,3
660,90
661,96
662,60
663,100
664,20
665,14
666,50
667,2
668,49
669,33
670,95
671,67
672,7
673,71
674,61
675,69
676,93
677,41
678,68
679,48
680,14
681,74
682,38
683,96
684,94
685,64
686,48
687,19
688,94
689,24
690,38
691,42
692,17
693,20
694,17
695,46
696,22
697,22
698,76
699,21
700,92
701,100
702,23
703,70
704,48
705,63
706,25
707,34
708,60
709,53
710,53
711,75
712,38
713,56
714,88
715,36
716,76
717,8
718,28
719,86
720,45
721,36
722,5
723,87
724,3
725,13
726,78
727,8
728,74
729,73
730,43
731,62
732,98
733,67
734,40
735,80
736,8
737,29
738,13
739,50
740,20
741,84
742,100
743,5
744,98
745,80
746,24
747,56
748,61
749,95
750,100
751,55
752,7
753,98
754,23
755,33
756,69
757,47
758,18
759,12
760,6
761,77
762,88
763,60
764,50
765,19
766,62
767,2
768,30
769,53
770,40
771,60
772,92
773,81
774,32
775,6
776,30
777,16
778,4
779,91
780,19
781,2
782,48
783,98
784,36
785,44
786,98
787,6
788,75
789,87
790,30
791,23
792,58
793,66
794,92
795,15
796,12
797,43
798,27
799,54
800,55
801,28
802,26
803,58
804,39
805,59
806,67
807,36
808,22
809,27
810,19
811,41
812,63
813,81
814,67
815,83
816,48
817,12
818,80
819,87
820,7
821,63
822,55
823,90
824,64
825,53
826,84
827,19
828,82
829,50
830,97
831,79
832,88
833,76
834,7
835,50
836,47
837,27
838,60
839,62
840,28
841,29
842,22
843,85
844,99
845,82
846,7
847,31
848,85
849,41
850,18
851,92
852,6
853,17
854,88
855,48
856,80
857,11
858,93
859,42
860,91
861,95
862,53
863,94
864,46
865,19
866,31
867,69
868,3
869,99
870,32
871,99
872,27
873,53
874,34
875,13
876,33
877,23
878,54
879,67
880,65
881,94
882,45
883,53
884,62
885,31
886,71
887,89
888,47
889,98
890,36
891,4
892,29
893,97
894,41
895,86
896,65
897,80
898,1
899,30
900,91
901,86
902,97
903,1
904,97
905,1
906,53
907,58
908,45
909,76
910,91
911,19
912,41
913,51
914,37
915,56
916,68
917,71
918,7
919,50
920,55
921,44
922,1
923,91
924,68
925,84
926,90
927,7
928,91
929,67
930,72
931,62
932,42
933,62
934,73
935,23
936,98
937,24
938,73
939,94
940,6
941,93
942,62
943,98
944,43
945,17
946,37
947,70
948,18
949,6
950,89
951,14
952,11
953,79
954,80
955,90
956,53
957,54
958,62
959,15
960,6
961,64
962,88
963,79
964,74
965,20
966,43
967,12
968,1
969,8
970,82
971,67
972,82
973,6
974,94
975,40
976,89
977,16
978,36
979,4
980,81
981,1
982,16
983,91
984,39
985,67
986,88
987,54
988,39
989,4
990,56
991,11
992,62
993,68
994,54
995,70
996,0
997,30
998,54
999,50
1000,78
1001,5
1002,100
1003,95
1004,3
1005,84
1006,32
1007,72
1008,59
1009,27
1010,34
1011,84
1012,85
1013,90
1014,90
1015,96
1016,36
1017,88
1018,4
1019,68
1020,56
1021,83
1022,9
1023,80
1024,100
1025,56
1026,98
1027,83
1028,20
1029,85
1030,4
1031,3
1032,20
1033,79
1034,82
1035,4
1036,91
1037,6
1038,83
1039,85
1040,27
1041,30
1042,18
1043,83
1044,75
1045,23
1046,82
1047,96
1048,90
1049,47
1050,97
1051,74
1052,60
1053,53
1054,18
1055,39
1056,42
1057,69
1058,100
1059,68
1060,38
1061,99
1062,78
1063,27
1064,13
1065,35
1066,30
1067,77
1068,70
1069,54
1070,63
1071,99
1072,5
1073,70
1074,70
1075,77
1076,9
1077,29
1078,15
1079,93
1080,50
1081,9
1082,57
1083,93
1084,88
1085,81
1086,100
1087,71
1088,98
1089,80
1090,38
1091,31
1092,33
1093,78
1094,15
1095,92
1096,81
1097,46
1098,0
1099,62
1100,43
1101,90
1102,15
1103,59
1104,65
1105,55
1106,51
1107,62
1108,75
1109,73
1110,57
1111,42
1112,28
1113,2
1114,82
1115,92
1116,88
1117,40
1118,92
1119,32
1120,86
1121,18
1122,61
1123,31
1124,98
1125,26
1126,23
1127,21
1128,67
1129,20
1130,56
1131,90
1132,35
1133,97
1134,70
1135,10
1136,17
1137,37
1138,86
1139,41
1140,40
1141,4
1142,32
1143,79
1144,67
1145,18
1146,24
1147,85
1148,4
1149,61
1150,22
1151,90
1152,20
1153,57
1154,75
1155,48
1156,97
1157,36
1158,69
1159,87
1160,34
1161,48
1162,6
1163,23
1164,40
1165,86
1166,62
1167,12
1168,66
1169,37
1170,33
1171,37
1172,84
1173,34
1174,87
1175,59
1176,87
1177,29
1178,25
1179,18
1180,83
1181,43
1182,25
1183,75
1184,98
1185,9
1186,71
1187,31
1188,69
1189,72
1190,85
1191,76
1192,94
1193,30
1194,92
1195,70
1196,94
1197,84
1198,34
1199,91
1200,72
1201,41
1202,78
1203,20
1204,27
1205,22
1206,28
1207,75
1208,58
1209,96
1210,31
1211,65
1212,86
1213,65
1214,9
1215,97
1216,18
1217,85
1218,88
1219,100
1220,34
1221,97
1222,11
1223,64
1224,59
1225,26
1226,24
1227,22
1228,77
1229,31
1230,32
1231,10
1232,13
1233,64
1234,12
1235,11
1236,34
1237,69
1238,32
1239,24
1240,32
1241,76
1242,37
1243,11
1244,42
1245,45
1246,26
1247,73
1248,56
1249,11
1250,12
1251,17
1252,1
1253,1
1254,84
1255,25
1256,34
1257,39
1258,9
1259,18
1260,68
1261,98
1262,46
1263,5
1264,44
1265,22
1266,63
1267,15
1268,42
1269,95
1270,58
1271,40
1272,36
1273,97
1274,32
1275,1
1276,82
1277,59
1278,78
1279,71
1280,69
1281,22
1282,46
1283,17
1284,15
1285,47
1286,28
1287,43
1288,77
1289,0
1290,20
1291,10
1292,70
1293,69
1294,56
1295,31
1296,1
1297,36
1298,23
1299,99
1300,77
1301,96
1302,19
1303,96
1304,63
1305,31
1306,12
1307,15
1308,86
1309,13
1310,64
1311,18
1312,48
1313,7
1314,85
1315,82
1316,64
1317,21
1318,98
1319,17
1320,89
1321,16
1322,64
1323,65
1324,7
1325,77
1326,74
1327,32
1328,82
1329,77
1330,65
1331,56
1332,35
1333,39
1334,54
1335,28
1336,10
1337,34
1338,20
1339,70
1340,71
1341,44
1342,5
1343,43
1344,21
1345,2
1346,99
1347,16
1348,36
1349,32
1350,86
1351,51
1352,77
1353,77
1354,51
1355,98
1356,81
1357,4
1358,7
1359,1
1360,46
1361,49
1362,41
1363,70
1364,28
1365,49
1366,40
1367,92
1368,25
1369,44
1370,45
1371,83
1372,6
1373,69
1374,54
1375,48
1376,96
1377,28
1378,50
1379,70
1380,78
1381,23
1382,54
1383,28
1384,4
1385,11
1386,38
1387,47
1388,99
1389,19
1390,17
1391,33
1392,35
1393,99
1394,60
1395,49
1396,9
1397,38
1398,82
1399,32
1400,80
1401,8
1402,40
1403,17
1404,14
1405,73
1406,17
1407,79
1408,83
1409,67
1410,21
1411,27
1412,38
1413,5
1414,54
1415,82
1416,58
1417,87
1418,75
1419,76
1420,33
1421,27
1422,16
1423,46
1424,97
1425,74
1426,67
1427,96
1428,11
1429,74
1430,91
1431,10
1432,81
1433,62
1434,19
1435,91
1436,69
1437,1
1438,84
1439,39
1440,73
1441,70
1442,16
1443,50
1444,54
1445,81
1446,45
1447,90
1448,87
1449,53
1450,66
1451,96
1452,52
1453,44
1454,29
1455,81
1456,22
1457,25
1458,8
1459,17
1460,86
1461,19
1462,25
1463,70
1464,2
1465,47
1466,30
1467,11
1468,52
1469,59
1470,30
1471,89
1472,97
1473,42
1474,16
1475,6
1476,4
1477,89
1478,36
1479,58
1480,64
1481,9
1482,55
1483,0
1484,12
1485,98
1486,14
1487,86
1488,86
1489,44
1490,96
1491,79
1492,85
1493,9
1494,45
1495,55
1496,56
1497,6
1498,34
1499,34
1500,2
1501,4
1502,43
1503,71
1504,45
1505,13
1506,49
1507,42
1508,16
1509,75
1510,97
1511,98
1512,25
1513,90
1514,27
1515,26
1516,34
1517,55
1518,89
1519,26
1520,11
1521,95
1522,52
1523,67
1524,35
1525,16
1526,18
1527,18
1528,28
1529,78
1530,80
1531,92
1532,84
1533,2
1534,69
1535,52
1536,22
1537,92
1538,48
1539,39
1540,35
1541,17
1542,51
1543,14
1544,47
1545,7
1546,85
1547,44
1548,82
1549,97
1550,3
1551,87
1552,70
1553,29
1554,93
1555,32
1556,56
1557,5
1558,50
1559,32
1560,57
1561,77
1562,28
1563,24
1564,64
1565,36
1566,73
1567,30
1568,2
1569,38
1570,60
1571,4
1572,20
1573,71
1574,67
1575,1
1576,0
1577,68
1578,34
1579,35
1580,88
1581,22
1582,23
1583,83
1584,45
1585,82
1586,95
1587,24
1588,24
1589,57
1590,68
1591,55
1592,98
1593,48
1594,85
1595,17
1596,68
1597,0
1598,50
1599,50
1600,25
1601,80
1602,67
1603,3
1604,2
1605,20
1606,15
1607,31
1608,90
1609,3
1610,13
1611,64
1612,51
1613,29
1614,89
1615,27
1616,6
1617,44
1618,39
1619,3
1620,71
1621,10
1622,67
1623,9
1624,57
1625,14
1626,78
1627,1
1628,38
1629,10
1630,77
1631,25
1632,13
1633,90
1634,43
1635,56
1636,10
1637,76
1638,91
1639,12
1640,88
1641,27
1642,43
1643,86
1644,22
1645,55
1646,70
1647,6
1648,94
1649,100
1650,63
1651,65
1652,10
1653,94
1654,49
1655,16
1656,73
1657,80
1658,37
1659,28
1660,11
1661,35
1662,65
1663,39
1664,99
1665,21
1666,35
1667,18
1668,77
1669,53
1670,4
1671,98
1672,99
1673,10
1674,35
1675,5
1676,47
1677,23
1678,98
1679,43
1680,95
1681,90
1682,3
1683,44
1684,56
1685,24
1686,98
1687,30
1688,17
1689,40
1690,3
1691,35
1692,32
1693,9
1694,88
1695,85
1696,96
1697,87
1698,57
1699,12
1700,16
1701,94
1702,90
1703,58
1704,44
1705,67
1706,60
1707,71
1708,4
1709,61
1710,33
1711,14
1712,86
1713,92
1714,33
1715,100
1716,0
1717,46
1718,47
1719,24
1720,73
1721,64
1722,0
1723,23
1724,53
1725,80
1726,46
1727,46
1728,15
1729,69
1730,49
1731,16
1732,86
1733,10
1734,75
1735,44
1736,43
1737,27
1738,11
1739,38
1740,100
1741,53
1742,30
1743,10
1744,66
1745,75
1746,88
1747,78
1748,91
1749,20
1750,68
1751,53
1752,29
1753,33
1754,29
1755,73
1756,60
1757,0
1758,44
1759,25
1760,76
1761,21
1762,45
1763,88
1764,29
1765,11
1766,55
1767,1
1768,21
1769,10
1770,45
1771,0
1772,9
1773,65
1774,5
1775,35
1776,20
1777,79
1778,68
1779,3
1780,18
1781,53
1782,55
1783,27
1784,25
1785,29
1786,62
1787,22
1788,50
1789,50
1790,14
1791,49
1792,79
1793,98
1794,43
1795,21
1796,8
1797,94
1798,43
1799,69
1800,44
1801,0
1802,61
1803,86
1804,25
1805,65
1806,75
1807,5
1808,11
1809,12
1810,86
1811,21
1812,42
1813,49
1814,56
1815,60
1816,100
1817,62
1818,64
1819,58
1820,86
1821,87
1822,94
1823,23
1824,44
1825,53
1826,93
1827,80
1828,78
1829,65
1830,92
1831,5
1832,50
1833,3
1834,2
1835,15
1836,90
1837,7
1838,40
1839,40
1840,80
1841,88
1842,98
1843,99
1844,91
1845,28
1846,78
1847,63
1848,40
1849,58
1850,13
1851,64
1852,67
1853,97
1854,51
1855,84
1856,23
1857,12
1858,6
1859,14
1860,22
1861,89
1862,23
1863,65
1864,82
1865,57
1866,44
1867,99
1868,71
1869,68
1870,75
1871,6
1872,27
1873,0
1874,17
1875,66
1876,2
1877,92
1878,88
1879,1
1880,96
1881,90
1882,24
1883,38
1884,90
1885,66
1886,3
1887,68
1888,12
1889,11
1890,36
1891,93
1892,15
1893,88
1894,51
1895,12
1896,38
1897,39
1898,67
1899,18
1900,4
1901,54
1902,79
1903,36
1904,66
1905,18
1906,56
1907,95
1908,54
1909,8
1910,57
1911,95
1912,27
1913,70
1914,42
1915,83
1916,98
1917,73
1918,6
1919,95
1920,90
1921,76
1922,48
1923,59
1924,40
1925,58
1926,67
1927,75
1928,62
1929,27
1930,62
1931,62
1932,23
1933,0
1934,11
1935,38
1936,23
1937,77
1938,66
1939,12
1940,46
1941,59
1942,53
1943,82
1944,25
1945,66
1946,34
1947,44
1948,19
1949,61
1950,42
1951,39
1952,21
1953,20
1954,87
1955,16
1956,50
1957,88
1958,77
1959,10
1960,33
1961,91
1962,37
1963,20
1964,53
1965,12
1966,5
1967,2
1968,24
1969,45
1970,94
1971,88
1972,49
1973,37
1974,1
1975,8
1976,44
1977,33
1978,92
1979,11
1980,8
1981,20
1982,67
1983,27
1984,38
1985,96
1986,40
1987,35
1988,46
1989,8
1990,56
1991,29
1992,80
1993,44
1994,37
1995,35
1996,67
1997,71
1998,7
1999,90
2000,67
2001,67
2002,5
2003,16
2004,81
2005,72
2006,35
2007,0
2008,23
2009,27
2010,0
2011,18
2012,23
2013,41
2014,4
2015,81
2016,85
2017,50
2018,27
2019,43
2020,32
2021,52
2022,67
2023,71
2024,63
2025,57
2026,35
2027,99
2028,77
2029,76
2030,63
2031,48
2032,69
2033,89
2034,33
2035,100
2036,68
2037,0
2038,6
2039,85
2040,100
2041,53
2042,34
2043,53
2044,8
2045,88
2046,11
2047,83
2048,100
2049,46
2050,33
2051,2
2052,7
2053,80
2054,92
2055,95
2056,68
2057,99
2058,56
2059,81
2060,99
2061,22
2062,17
2063,87
2064,98
2065,13
2066,24
2067,78
2068,42
2069,53
2070,52
2071,32
2072,58
2073,9
2074,61
2075,86
2076,12
2077,68
2078,72
2079,90
2080,97
2081,97
2082,37
2083,5
2084,89
2085,44
2086,61
2087,35
2088,62
2089,80
2090,61
2091,58
2092,27
2093,39
2094,5
2095,49
2096,97
2097,12
2098,32
2099,37
2100,35
2101,51
2102,93
2103,9
2104,73
2105,60
2106,9
2107,41
2108,75
2109,40
2110,94
2111,79
2112,1
2113,77
2114,2
2115,74
2116,31
2117,90
2118,77
2119,75
2120,80
2121,73
2122,85
2123,46
2124,89
2125,90
2126,38
2127,70
2128,42
2129,56
2130,93
2131,75
2132,97
2133,86
2134,23
2135,12
2136,46
2137,42
2138,58
2139,32
2140,53
2141,28
2142,81
2143,23
2144,9
2145,99
2146,97
2147,47
2148,28
2149,98
2150,85
2151,83
2152,86
2153,79
2154,72
2155,25
2156,59
2157,85
2158,87
2159,31
2160,47
2161,63
2162,35
2163,8
2164,5
2165,25
2166,53
2167,82
2168,97
2169,71
2170,87
2171,87
2172,11
2173,30
2174,48
2175,63
2176,48
2177,23
2178,42
2179,26
2180,42
2181,84
2182,66
2183,70
2184,74
2185,14
2186,83
2187,4
2188,69
2189,14
2190,36
2191,42
2192,88
2193,71
2194,56
2195,8
2196,35
2197,5
2198,66
2199,71
2200,32
2201,60
2202,26
2203,3
2204,52
2205,57
2206,11
2207,96
2208,55
2209,82
2210,32
2211,61
2212,58
2213,72
2214,43
2215,67
2216,86
2217,12
2218,2
2219,36
2220,51
2221,57
2222,76
2223,51
2224,47
2225,48
2226,52
2227,54
2228,81
2229,19
2230,67
2231,66
2232,32
2233,46
2234,50
2235,1
2236,7
2237,26
2238,75
2239,47
2240,40
2241,2
2242,57
2243,56
2244,62
2245,45
2246,83
2247,90
2248,87
2249,20
2250,36
2251,0
2252,99
2253,51
2254,14
2255,85
2256,1
2257,93
2258,47
2259,50
2260,1
2261,67
2262,78
2263,39
2264,68
2265,78
2266,76
2267,77
2268,97
2269,19
2270,95
2271,94
2272,67
2273,29
2274,100
2275,37
2276,80
2277,4
2278,22
2279,82
2280,88
2281,97
2282,74
2283,98
2284,76
2285,5
2286,24
2287,73
2288,92
2289,54
2290,66
2291,66
2292,69
2293,9
2294,74
2295,16
2296,54
2297,10
2298,53
2299,53
2300,75
2301,99
2302,94
2303,28
2304,74
2305,24
2306,87
2307,72
2308,45
2309,26
2310,11
2311,6
2312,88
2313,98
2314,16
2315,61
2316,99
2317,31
2318,39
2319,29
2320,52
2321,19
2322,43
2323,15
2324,32
2325,76
2326,2
2327,76
2328,21
2329,65
2330,12
2331,33
2332,48
2333,60
2334,23
2335,83
2336,40
2337,99
2338,1
2339,98
2340,48
2341,54
2342,69
2343,74
2344,29
2345,100
2346,33
2347,65
2348,15
2349,46
2350,85
2351,76
2352,16
2353,54
2354,77
2355,84
2356,39
2357,63
2358,81
2359,79
2360,96
2361,33
2362,65
2363,48
2364,14
2365,80
2366,31
2367,27
2368,88
2369,60
2370,71
2371,37
2372,20
2373,0
2374,11
2375,30
2376,28
2377,28
2378,26
2379,7
2380,42
2381,77
2382,0
2383,30
2384,49
2385,50
2386,25
2387,60
2388,81
2389,46
2390,48
2391,70
2392,97
2393,28
2394,26
2395,47
2396,95
2397,60
2398,13
2399,16
2400,87
2401,97
2402,32
2403,40
2404,66
2405,41
2406,27
2407,65
2408,40
2409,42
2410,55
2411,35
2412,56
2413,71
2414,99
2415,56
2416,22
2417,32
2418,18
2419,70
2420,34
2421,90
2422,61
2423,46
2424,13
2425,19
2426,62
2427,42
2428,25
2429,75
2430,28
2431,6
2432,31
2433,90
2434,47
2435,18
2436,84
2437,89
2438,14
2439,35
2440,68
2441,55
2442,84
2443,26
2444,27
2445,4
2446,87
2447,3
2448,28
2449,53
2450,48
2451,89
2452,65
2453,71
2454,23
2455,18
2456,78
2457,19
2458,0
2459,22
2460,20
2461,11
2462,63
2463,13
2464,50
2465,50
2466,7
2467,25
2468,72
2469,83
2470,3
2471,96
2472,58
2473,60
2474,10
2475,25
2476,49
2477,9
2478,32
2479,62
2480,52
2481,27
2482,56
2483,76
2484,1
2485,32
2486,16
2487,58
2488,47
2489,90
2490,41
2491,59
2492,92
2493,93
2494,96
2495,93
2496,77
2497,9
2498,47
2499,85
2500,30
2501,19
2502,78
2503,12
2504,35
2505,99
2506,13
2507,12
2508,99
2509,89
2510,55
2511,23
2512,91
2513,30
2514,35
2515,69
2516,67
2517,79
2518,14
2519,30
2520,52
2521,75
2522,92
2523,7
2524,7
2525,43
2526,15
2527,82
2528,70
2529,69
2530,94
2531,2
2532,98
2533,23
2534,8
2535,24
2536,12
2537,26
2538,57
2539,67
2540,41
2541,63
2542,5
2543,95
2544,3
2545,40
2546,90
2547,21
2548,1
2549,46
2550,0
2551,81
2552,63
2553,45
2554,75
2555,17
2556,12
2557,13
2558,87
2559,88
2560,31
2561,73
2562,59
2563,41
2564,39
2565,10
2566,66
2567,27
2568,95
2569,70
2570,69
2571,32
2572,16
2573,3
2574,81
2575,7
2576,83
2577,50
2578,1
2579,25
2580,3
2581,77
2582,22
2583,5
2584,4
2585,98
2586,83
2587,86
2588,99
2589,22
2590,43
2591,66
2592,55
2593,38
2594,59
2595,64
2596,56
2597,80
2598,34
2599,3
2600,82
2601,25
2602,90
2603,20
2604,64
2605,85
2606,93
2607,9
2608,78
2609,10
2610,61
2611,56
2612,10
2613,74
2614,83
2615,93
2616,58
2617,27
2618,54
2619,24
2620,1
2621,19
2622,5
2623,47
2624,88
2625,17
2626,91
2627,31
2628,74
2629,31
2630,87
2631,35
2632,54
2633,6
2634,66
2635,23
2636,29
2637,83
2638,79
2639,5
2640,40
2641,52
2642,64
2643,5
2644,60
2645,19
2646,28
2647,14
2648,85
2649,2
2650,44
2651,75
2652,58
2653,65
2654,30
2655,93
2656,8
2657,81
2658,36
2659,65
2660,68
2661,79
2662,15
2663,44
2664,60
2665,75
2666,79
2667,59
2668,2
2669,46
2670,28
2671,58
2672,4
2673,84
2674,57
2675,60
2676,69
2677,44
2678,83
2679,65
2680,20
2681,69
2682,45
2683,93
2684,51
2685,67
2686,61
2687,50
2688,3
2689,87
2690,14
2691,86
2692,64
2693,70
2694,51
2695,41
2696,84
2697,18
2698,99
2699,19
2700,32
2701,75
2702,20
2703,35
2704,88
2705,79
2706,83
2707,57
2708,56
2709,94
2710,54
2711,0
2712,74
2713,96
2714,41
2715,78
2716,61
2717,17
2718,85
2719,95
2720,94
2721,87
2722,72
2723,24
2724,6
2725,17
2726,50
2727,28
2728,25
2729,94
2730,10
2731,26
2732,63
2733,40
2734,100
2735,90
2736,8
2737,59
2738,1
2739,57
2740,87
2741,86
2742,0
2743,72
2744,69
2745,69
2746,97
2747,69
2748,62
2749,8
2750,26
2751,7
2752,41
2753,88
2754,2
2755,52
2756,30
2757,44
2758,88
2759,71
2760,91
2761,99
2762,23
2763,31
2764,64
2765,76
2766,10
2767,51
2768,91
2769,37
2770,80
2771,95
2772,5
2773,79
2774,43
2775,0
2776,12
2777,90
2778,38
2779,80
2780,38
2781,10
2782,89
2783,98
2784,41
2785,0
2786,79
2787,76
2788,28
2789,81
2790,100
2791,28
2792,92
2793,38
2794,37
2795,69
2796,67
2797,84
2798,91
2799,30
2800,19
2801,12
2802,88
2803,42
2804,73
2805,64
2806,93
2807,17
2808,72
2809,85
2810,30
2811,88
2812,12
2813,100
2814,48
2815,61
2816,50
2817,14
2818,60
2819,8
2820,38
2821,1
2822,66
2823,40
2824,100
2825,89
2826,12
2827,12
2828,78
2829,18
2830,89
2831,62
2832,72
2833,81
2834,42
2835,9
2836,63
2837,100
2838,71
2839,73
2840,12
2841,15
2842,84
2843,35
2844,42
2845,34
2846,84
2847,98
2848,25
2849,71
2850,85
2851,52
2852,19
2853,33
2854,20
2855,16
2856,10
2857,79
2858,79
2859,47
2860,57
2861,29
2862,39
2863,43
2864,5
2865,78
2866,42
2867,15
2868,90
2869,47
2870,20
2871,36
2872,83
2873,35
2874,30
2875,78
2876,17
2877,2
2878,92
2879,67
2880,24
2881,97
2882,45
2883,33
2884,56
2885,81
2886,62
2887,51
2888,24
2889,46
2890,89
2891,51
2892,20
2893,20
2894,47
2895,36
2896,39
2897,15
2898,32
2899,72
2900,98
2901,2
2902,79
2903,79
2904,90
2905,35
2906,91
2907,70
2908,55
2909,84
2910,100
2911,80
2912,83
2913,58
2914,46
2915,4
2916,94
2917,84
2918,27
2919,33
2920,86
2921,69
2922,13
2923,37
2924,56
2925,18
2926,97
2927,55
2928,23
2929,62
2930,4
2931,46
2932,94
2933,80
2934,46
2935,81
2936,20
2937,21
2938,74
2939,89
2940,38
2941,86
2942,71
2943,74
2944,66
2945,89
2946,86
2947,49
2948,62
2949,10
2950,14
2951,32
2952,99
2953,41
2954,86
2955,97
2956,17
2957,10
2958,48
2959,63
2960,10
2961,38
2962,17
2963,56
2964,46
2965,56
2966,3
2967,16
2968,67
2969,29
2970,18
2971,19
2972,53
2973,42
2974,0
2975,93
2976,3
2977,35
2978,95
2979,100
2980,84
2981,83
2982,57
2983,90
2984,39
2985,3
2986,79
2987,11
2988,63
2989,15
2990,97
2991,20
2992,28
2993,61
2994,72
2995,23
2996,73
2997,74
2998,91
