id,value
85,"15.362623,-25.906905"
86,"-19.491065,37.115659"
87,"-59.835875,-79.507261"
88,"0.700097,-153.750712"
89,"-13.924984,-108.142413"
90,"-52.170183,-90.914476"
91,"-75.861875,97.289617"
92,"22.179222,140.754716"
93,"74.087211,-52.053139"
94,"57.015864,34.64774"
95,"-75.822125,-154.462707"
96,"-68.621688,-17.487656"
97,"-46.229912,170.760603"
98,"27.129269,-5.123262"
99,"43.432498,141.959972"
100,"27.259402,-54.19695"
101,"-3.71992,5.714525"
102,"-24.266584,52.285591"
103,"77.416735,-167.702548"
104,"-54.290038,95.177554"
105,"33.613361,107.58166"
106,"47.377606,117.124458"
107,"88.01502,166.638345"
108,"-81.464843,120.729357"
109,"-19.0503,42.68111"
110,"-47.926802,154.563046"
111,"75.187351,-66.13387"
112,"-81.940217,130.748161"
113,"-51.223228,135.652875"
114,"26.66684,50.093841"
115,"-76.952785,125.683682"
116,"85.539039,80.668784"
117,"-86.203711,72.890573"
118,"22.695771,-26.11172"
119,"-89.608251,148.553271"
120,"-78.690792,49.514436"
121,"66.192734,85.866958"
122,"48.842299,-77.239428"
123,"86.851922,35.441416"
124,"-27.206455,63.6882"
125,"21.309264,131.265977"
126,"-16.861972,-170.049861"
127,"44.880919,79.996914"
128,"31.483792,36.429543"
129,"-23.231681,44.637928"
130,"84.334725,101.026305"
131,"-58.912223,98.380847"
132,"-59.680879,-45.442457"
133,"3.385284,-19.686243"
134,"85.402962,-87.317609"
135,"52.282491,99.341817"
136,"-62.27375,51.099879"
137,"36.415957,-15.277707"
138,"-41.431909,-127.139823"
139,"-51.516061,-23.57729"
140,"-77.719682,14.19525"
141,"77.093359,175.832404"
142,"-82.892696,58.538429"
143,"54.248188,19.727837"
144,"-82.225645,78.26394"
145,"7.473088,-148.832093"
146,"14.294197,25.798249"
147,"-50.707361,154.532827"
148,"3.733678,161.20206"
149,"-54.40504,91.486263"
150,"48.492224,-159.912156"
151,"76.451197,47.717632"
152,"-37.593092,144.01821"
153,"52.501705,109.567909"
154,"38.363183,169.640805"
155,"4.27996,-159.613496"
156,"73.931482,-47.313338"
157,"-45.681646,-65.344445"
158,"-86.944722,-84.648774"
159,"-39.32464,-94.219209"
160,"5.963583,-139.069296"
161,"28.241516,158.927889"
162,"43.794933,-34.96996"
163,"-41.686575,-112.155704"
164,"19.481641,-19.841391"
165,"89.580331,-35.178639"
166,"87.444994,93.546254"
167,"70.924252,82.227723"
168,"4.387106,33.401713"
169,"40.201249,10.439983"
170,"11.174114,-170.388852"
171,"-84.950862,-174.481523"
172,"67.603543,-173.041462"
173,"80.383093,-159.816228"
174,"-4.930033,38.343655"
175,"69.396414,143.724262"
176,"12.542394,48.816626"
177,"69.678093,-68.170052"
178,"-40.985564,-110.619221"
179,"-21.573116,-89.767746"
180,"-13.254445,58.201045"
181,"13.11985,-94.380562"
182,"-37.916765,2.65167"
183,"56.273395,-22.90183"
184,"40.806207,22.782608"
185,"-37.533825,-124.554282"
186,"-65.374032,54.473705"
187,"11.263588,139.348532"
188,"-41.352194,-149.173403"
189,"-65.795876,86.211919"
190,"5.360849,138.334462"
191,"-2.474586,-133.248373"
192,"-23.978784,52.955284"
193,"-7.780963,-104.693844"
194,"-76.790099,-57.226165"
195,"68.174732,-87.836104"
196,"-17.555471,40.736411"
197,"-55.049319,-31.603247"
198,"-67.697449,-146.784019"
199,"-2.445784,44.686834"
200,"74.925389,159.103568"
201,"85.313676,-41.49749"
202,"30.962276,-145.616279"
203,"-28.926083,127.760924"
204,"-10.025538,-108.006167"
205,"-34.041799,98.337059"
206,"-1.968217,156.929191"
207,"82.429284,-57.598592"
208,"45.29363,-69.756668"
209,"38.832637,-165.775412"
210,"-33.301859,130.254723"
211,"-81.146794,-14.396469"
212,"41.591474,151.503256"
213,"-55.720737,-9.04023"
214,"-12.862845,-82.62992"
215,"4.852511,42.509964"
216,"56.916007,115.735806"
217,"62.455525,33.810145"
218,"-8.036078,-63.956041"
219,"85.643731,-154.932987"
220,"-38.11476,-36.899494"
221,"-76.856762,-118.844648"
222,"71.792662,0.105078"
223,"68.191933,-163.593593"
224,"14.492729,21.761952"
225,"-85.779272,-134.268883"
226,"-41.660708,-34.190643"
227,"-2.388536,179.823545"
228,"-40.115011,178.880583"
229,"23.964599,175.653462"
230,"64.416439,6.289109"
231,"-83.957916,31.039221"
232,"-28.365049,-174.190759"
233,"49.021981,33.62667"
234,"50.98333,-25.386032"
235,"17.852819,175.607899"
236,"-29.502624,129.409659"
237,"-28.227356,-33.884451"
238,"-47.812107,-14.431376"
239,"7.767036,24.436749"
240,"-28.786831,-126.653878"
241,"66.50408,85.426004"
242,"40.093268,-123.33052"
243,"60.397974,-51.064399"
244,"-33.836842,11.35375"
245,"-32.964096,140.30751"
246,"-19.110765,172.425438"
247,"-29.367639,118.522069"
248,"-73.245091,110.830733"
249,"-4.661269,-135.999476"
250,"35.993025,-174.373513"
251,"10.352815,-178.08995"
252,"-39.442944,-69.493437"
253,"0.803044,-154.601907"
254,"20.521869,175.151637"
255,"13.003463,147.35659"
256,"-88.733562,44.068486"
257,"42.751629,-11.881306"
258,"-8.48126,-49.232215"
259,"-56.727557,-20.277451"
260,"-32.62861,104.023691"
261,"-26.021693,97.719684"
262,"89.682233,-74.2847"
263,"14.846114,-156.433714"
264,"55.127817,26.336445"
265,"-6.200175,-112.503397"
266,"-67.276852,-121.702598"
267,"-20.713525,108.070902"
268,"-53.99338,-39.058069"
269,"20.1974,-164.847952"
270,"37.087268,172.650923"
271,"-24.231763,-4.673093"
272,"-73.646073,128.179369"
273,"87.304379,-107.601044"
274,"77.454678,82.79245"
275,"55.89584,11.425486"
276,"32.980199,-137.386552"
277,"76.774522,-159.934454"
278,"-81.148738,177.646164"
279,"59.417862,-125.20299"
280,"-88.375433,-87.265928"
281,"-79.435466,113.8655"
282,"74.737613,11.908636"
283,"-58.845788,-63.107379"
284,"-74.379336,170.653619"
285,"-63.331732,173.059891"
286,"-6.23367,81.85043"
287,"26.977646,96.036445"
288,"-42.536124,57.940905"
289,"-51.657459,44.379755"
290,"62.096844,-124.225986"
291,"-48.986552,10.073755"
292,"-66.556367,-33.646955"
293,"73.539091,-169.633174"
294,"85.773163,125.257453"
295,"-59.673598,-99.597836"
296,"63.958566,176.849549"
297,"-49.730513,129.616359"
298,"-29.35967,46.088734"
299,"-15.653578,-31.592985"
300,"89.011343,73.225663"
301,"56.53903,-58.008712"
302,"-65.41072,-13.048691"
303,"10.303985,-62.719883"
304,"62.378532,-159.440726"
305,"-83.661954,145.983483"
306,"4.235964,178.551069"
307,"79.465353,-145.645597"
308,"35.174708,55.348338"
309,"-89.915616,106.104594"
310,"-4.011504,-135.973444"
311,"-49.782357,68.541194"
312,"-35.241702,175.748822"
313,"58.321487,-81.04098"
314,"85.227133,-25.635459"
315,"59.557132,0.638314"
316,"51.929152,26.173357"
317,"-39.474655,6.960197"
318,"-18.759348,-43.064699"
319,"42.099591,-26.213784"
320,"49.806806,82.187286"
321,"-50.18444,153.32864"
322,"51.559287,-47.141659"
323,"-9.614452,-81.285282"
324,"49.638707,152.765246"
325,"66.529451,84.305065"
326,"16.428732,-127.677069"
327,"73.450476,80.662831"
328,"17.438382,-135.484173"
329,"-86.960603,-100.039854"
330,"-41.560478,177.568838"
331,"30.036964,-66.101328"
332,"-60.825449,-147.401396"
333,"26.647387,-131.115138"
334,"-75.664358,-70.758255"
335,"81.720057,21.03025"
336,"74.658926,-130.459376"
337,"-8.903562,-118.623786"
338,"-46.224815,76.954433"
339,"-39.722145,153.192469"
340,"-81.164365,-16.130707"
341,"-75.508073,131.844189"
342,"48.665476,8.253214"
343,"-49.105993,53.483795"
344,"-60.924465,-144.584364"
345,"3.824171,90.949605"
346,"-22.725704,133.05123"
347,"10.958112,63.586028"
348,"-81.850467,158.743971"
349,"-2.138283,-90.971499"
350,"2.366898,-26.467934"
351,"-15.448484,-66.409945"
352,"-71.421567,9.491636"
353,"-37.822146,70.008341"
354,"42.448255,-136.032637"
355,"-77.931788,-3.773242"
356,"-0.565548,-162.165117"
357,"-72.508419,170.067582"
358,"-60.912837,-55.895856"
359,"-33.439988,113.732795"
360,"61.838094,-74.561926"
361,"-51.435833,20.185622"
362,"-71.785536,94.639262"
363,"-9.656195,54.33706"
364,"51.96683,68.892593"
365,"7.35866,-120.306165"
366,"-61.22784,-174.942777"
367,"7.694068,-169.192259"
368,"20.498929,157.23839"
369,"69.004331,-12.743784"
370,"-79.997168,-5.860224"
371,"49.183444,-153.963978"
372,"-5.629344,34.00842"
373,"9.83476,36.24062"
374,"-52.728222,-6.195307"
375,"71.162603,27.751115"
376,"-82.708604,74.309517"
377,"-37.473445,149.953966"
378,"-38.146502,-164.569696"
379,"55.204158,-31.842393"
380,"67.072847,130.314434"
381,"-34.502607,112.214432"
382,"-71.385949,-22.804549"
383,"22.236854,179.963679"
384,"39.334696,-85.539521"
385,"-53.539133,43.966966"
386,"-35.192565,49.391207"
387,"-11.702808,-22.969883"
388,"64.95594,-85.574312"
389,"-37.61575,82.576211"
390,"10.993765,-24.021749"
391,"20.798465,81.952373"
392,"43.957296,-57.753312"
393,"65.430412,-64.525727"
394,"-25.084929,164.371722"
395,"-13.748309,-108.49916"
396,"19.650105,169.674809"
397,"-58.801564,-148.346086"
398,"41.396198,141.263429"
399,"5.950795,-96.193261"
400,"-87.956802,-45.412524"
401,"43.01213,81.112765"
402,"-3.336993,-84.697772"
403,"74.298585,10.911273"
404,"13.141887,-34.540385"
405,"45.301749,-173.930421"
406,"-40.650494,-43.746253"
407,"-89.953076,66.399464"
408,"4.100473,-162.61346"
409,"-46.69319,-77.684593"
410,"11.257408,-87.475078"
411,"-59.790081,-30.794293"
412,"-42.34553,-81.238201"
413,"18.997606,40.011932"
414,"-71.822773,-101.851581"
415,"-22.345546,-103.662558"
416,"-3.59903,171.737453"
417,"65.470062,-66.207554"
418,"-18.531575,-138.373756"
419,"-66.900639,-51.713379"
420,"72.51727,-142.674514"
421,"-89.386181,106.381969"
422,"55.251162,156.444945"
423,"79.749741,47.240053"
424,"57.383966,131.851768"
425,"13.311257,-23.384885"
426,"36.650032,138.147375"
427,"16.987122,98.562109"
428,"-59.269331,30.010963"
429,"31.509933,-34.501552"
430,"47.135655,1.516011"
431,"-34.757583,43.99844"
432,"11.185571,115.56463"
433,"-73.091941,-40.973249"
434,"24.1047,-102.608931"
435,"-22.176806,-89.033992"
436,"-84.902827,-151.056783"
437,"-61.396481,27.096705"
438,"76.94708,68.475498"
439,"-20.4955,-5.667526"
440,"73.681936,147.219376"
441,"79.990471,40.546639"
442,"49.892749,-1.44344"
443,"-34.034371,80.240579"
444,"70.747642,-129.155014"
445,"-13.303715,164.697793"
446,"25.522781,134.639456"
447,"-36.755947,141.133858"
448,"-54.397317,17.333547"
449,"-49.919392,107.072523"
450,"79.734876,120.137452"
451,"-16.543262,9.973657"
452,"-80.841481,-112.625396"
453,"25.855109,3.776178"
454,"-80.211588,-16.038489"
455,"-3.249999,-142.158411"
456,"16.212504,118.57424"
457,"9.570713,-29.2195"
458,"66.023271,-123.853293"
459,"70.64273,-145.846965"
460,"52.740651,1.203504"
461,"64.503772,4.234412"
462,"24.459039,-36.981809"
463,"35.815088,-47.21892"
464,"88.663733,-171.104302"
465,"4.92195,108.279813"
466,"-67.393375,-52.984639"
467,"17.400686,-164.832119"
468,"72.325984,164.62324"
469,"-85.571605,-121.888634"
470,"-62.139446,65.56667"
471,"-66.777414,136.28249"
472,"42.314013,127.060781"
473,"-71.957115,106.871516"
474,"25.129734,8.726914"
475,"63.564225,32.302921"
476,"31.036733,-129.756381"
477,"68.536747,175.897369"
478,"69.519882,10.651294"
479,"71.609915,163.974495"
480,"86.859132,-74.842639"
481,"20.803022,-64.518007"
482,"64.241382,79.732593"
483,"36.798829,69.356353"
484,"-75.052113,-87.707245"
485,"-68.556111,-155.334995"
486,"25.102646,-93.641795"
487,"70.521142,-3.898562"
488,"-25.383036,-138.760099"
489,"-19.984802,-97.398963"
490,"-0.477123,-45.798647"
491,"2.7929,-79.507481"
492,"-62.004032,59.793135"
493,"10.916362,139.692785"
494,"-17.935857,10.185154"
495,"0.364398,-95.604788"
496,"-28.326175,165.039127"
497,"59.580252,-82.361862"
498,"18.205967,-144.597662"
499,"-28.051572,-150.230745"
500,"72.124643,-137.239092"
501,"-60.316375,-63.161862"
502,"-53.730815,12.811421"
503,"25.299351,-20.785238"
504,"6.378447,-30.551243"
505,"42.260044,-51.478621"
506,"-1.408003,147.601365"
507,"-36.821874,-136.933301"
508,"-39.330656,-28.987678"
509,"-74.691467,58.877931"
510,"-80.132751,34.287585"
511,"30.571249,-107.42022"
512,"56.980887,97.87688"
513,"-42.644123,-115.659092"
514,"-59.429383,-77.490052"
515,"52.07431,-1.818463"
516,"-46.450487,91.392105"
517,"68.675211,-13.683865"
518,"-38.2336,134.898056"
519,"47.252981,-113.464463"
520,"-89.711905,8.463756"
521,"-60.129828,-39.413164"
522,"0.214045,28.838482"
523,"-26.637941,-8.528403"
524,"78.525044,-34.479246"
525,"57.387511,108.007602"
526,"-85.540311,140.43915"
527,"-36.33461,-147.97944"
528,"22.72592,-132.380187"
529,"76.263881,-157.76149"
530,"-29.343148,-149.105619"
531,"43.846095,160.549093"
532,"-59.852184,17.313546"
533,"-23.288327,88.300305"
534,"-11.91615,-179.56818"
535,"84.47625,-35.489755"
536,"36.597061,85.409652"
537,"77.484034,-81.812424"
538,"-12.602811,113.005155"
539,"11.004575,157.62156"
540,"53.688657,32.009104"
541,"-9.477879,-148.298182"
542,"-70.043905,99.893374"
543,"-67.24088,-153.584063"
544,"64.260415,45.76279"
545,"-57.646066,51.849012"
546,"-49.878174,35.738316"
547,"21.954691,-59.892178"
548,"86.905025,-51.314079"
549,"73.399111,22.089144"
550,"-53.408618,-118.057068"
551,"-86.894779,33.195317"
552,"-66.59367,59.593568"
553,"-61.838979,-125.136388"
554,"-68.878597,81.154455"
555,"-71.909841,76.799642"
556,"-48.545812,-47.193654"
557,"31.071474,-44.991054"
558,"-65.14531,-118.851805"
559,"-15.168024,-157.32154"
560,"88.135254,15.002435"
561,"-17.341219,67.188858"
562,"-58.74086,-69.226701"
563,"0.778974,114.141311"
564,"-2.218095,-4.925893"
565,"-84.338787,138.256159"
566,"-28.274237,106.491087"
567,"-32.10956,3.475299"
568,"64.533668,24.48178"
569,"1.682022,27.933358"
570,"47.436898,105.489434"
571,"12.53161,70.098763"
572,"34.638308,-156.704"
573,"-62.871805,8.159325"
574,"10.204001,-13.9834"
575,"8.600348,17.201931"
576,"75.702931,-134.353507"
577,"-11.701117,59.630829"
578,"34.8946,140.733934"
579,"-81.669263,101.83229"
580,"0.665255,-58.466661"
581,"30.425381,164.923222"
582,"86.975264,-66.608217"
583,"9.408287,19.236231"
584,"-9.50336,-170.938139"
585,"-43.245201,66.369013"
586,"32.473825,1.037003"
587,"-41.355216,153.599896"
588,"-84.010514,55.420517"
589,"37.511935,70.454496"
590,"-47.929837,-154.949172"
591,"10.649796,60.151504"
592,"-53.389353,49.195694"
593,"-17.785042,-44.751026"
594,"64.290001,105.86176"
595,"79.004811,-119.59081"
596,"35.761481,121.330123"
597,"18.356421,13.044369"
598,"38.908116,25.943099"
599,"-71.305109,-77.986667"
600,"-5.310113,130.267559"
601,"-57.867413,34.674616"
602,"-80.737276,8.172725"
603,"22.377103,36.600097"
604,"-83.33907,-46.944067"
605,"-41.488345,-126.325865"
606,"86.330573,168.061616"
607,"88.328013,-18.114103"
608,"36.652398,-116.506043"
609,"36.825919,-129.742831"
610,"16.172297,-50.822149"
611,"86.246492,-132.353851"
612,"74.152152,-130.075584"
613,"48.624389,135.926602"
614,"-10.542701,-177.347574"
615,"21.716579,-42.448827"
616,"-9.465055,87.049132"
617,"-72.26635,69.514747"
618,"22.801926,-169.313864"
619,"-43.801756,-147.833794"
620,"41.954583,122.475859"
621,"-89.773034,97.493073"
622,"6.443195,26.820004"
623,"28.679127,29.685338"
624,"18.597133,-0.556019"
625,"-13.506902,-37.123314"
626,"-88.112211,171.981801"
627,"66.126767,119.395225"
628,"-78.527579,-154.755223"
629,"-88.058334,-59.517972"
630,"31.717886,17.105989"
631,"-15.778819,-122.880236"
632,"-16.268105,76.187964"
633,"24.920419,134.643541"
634,"-58.365206,-14.841479"
635,"50.256739,100.917885"
636,"-32.456903,13.518291"
637,"-73.377945,-89.727507"
638,"-35.443407,-54.327863"
639,"-76.104235,103.945934"
640,"71.430696,-3.519579"
641,"-54.934423,-20.957028"
642,"-73.265265,83.863323"
643,"2.655706,-2.91457"
644,"19.795614,0.347002"
645,"-83.196923,-141.627731"
646,"78.901655,-132.347391"
647,"-51.713403,93.356366"
648,"-80.667326,82.246433"
649,"27.841766,-35.025934"
650,"60.902717,134.760455"
651,"33.853209,-163.005352"
652,"-22.207455,131.709527"
653,"-39.169893,-151.843446"
654,"-66.577944,-167.127106"
655,"-81.11555,-40.605366"
656,"-43.915117,-103.765573"
657,"-82.091547,-5.402515"
658,"59.718938,76.558019"
659,"18.873214,49.370035"
660,"-58.131916,58.905747"
661,"-25.209718,-51.166177"
662,"77.332293,-11.393174"
663,"-85.690385,-3.022171"
664,"61.393083,9.348727"
665,"46.439047,45.281086"
666,"86.573442,155.933098"
667,"1.980165,-113.583358"
668,"76.867502,81.673777"
669,"50.121273,172.80337"
670,"67.961742,-166.376558"
671,"31.981971,95.967476"
672,"-34.05153,-40.704302"
673,"78.551365,138.217092"
674,"-26.523664,29.398018"
675,"9.207638,-159.669847"
676,"-52.706844,-162.688943"
677,"51.185799,131.361826"
678,"-79.304255,-166.201676"
679,"-23.088677,64.146531"
680,"-58.761328,23.93511"
681,"57.513158,177.052084"
682,"-0.221106,102.458036"
683,"6.513892,-18.94672"
684,"-71.772599,31.441074"
685,"-21.714478,-19.913675"
686,"50.762452,116.033804"
687,"-58.749187,-75.547908"
688,"-28.934521,10.106353"
689,"-21.448866,115.301962"
690,"74.549945,-16.458288"
691,"61.554314,-57.61049"
692,"64.174044,104.710157"
693,"-42.226729,151.372045"
694,"34.948589,-69.215359"
695,"27.154905,-142.696921"
696,"24.973209,103.468288"
697,"1.286695,16.70053"
698,"7.25327,97.762455"
699,"-63.583641,-114.229838"
700,"-7.673097,124.964241"
701,"9.321749,-125.035333"
702,"39.654046,-135.990872"
703,"69.64635,159.195733"
704,"35.679228,17.127409"
705,"-46.314774,56.192941"
706,"76.01367,150.116134"
707,"9.418553,-55.18909"
708,"11.244673,146.924825"
709,"-29.233342,-74.079161"
710,"-62.42893,98.974451"
711,"17.557105,-105.14845"
712,"5.724237,22.611218"
713,"-3.347465,-97.674439"
714,"70.751868,-124.866452"
715,"50.054531,-30.690085"
716,"22.828316,36.32045"
717,"27.507375,82.75833"
718,"36.17496,42.272105"
719,"73.395687,129.933793"
720,"-85.834091,-16.051026"
721,"36.911038,-96.167712"
722,"-81.528512,7.413787"
723,"-56.643943,32.590941"
724,"19.408427,61.354625"
725,"-69.349669,64.959038"
726,"-66.825862,47.564046"
727,"-48.476523,-59.069737"
728,"-59.127108,-23.842898"
729,"9.534773,0.873315"
730,"-30.059927,67.025385"
731,"22.715375,-77.654524"
732,"33.150617,128.582542"
733,"15.903009,90.876859"
734,"-11.290382,166.303534"
735,"-32.572368,165.730402"
736,"67.267561,-32.613459"
737,"-20.302019,-33.807236"
738,"-49.898125,-0.839539"
739,"-32.702037,-135.8612"
740,"86.505282,-167.173707"
741,"-79.005095,18.301659"
742,"-73.83878,45.73529"
743,"37.475996,76.182397"
744,"-89.584972,173.347199"
745,"72.468922,58.213956"
746,"-65.130366,140.536229"
747,"3.365697,-150.934015"
748,"21.818054,33.417662"
749,"-37.281243,7.579304"
750,"-0.591236,126.762677"
751,"80.985527,-128.371122"
752,"-52.487265,-11.063375"
753,"-25.399791,4.50457"
754,"15.98916,-172.624332"
755,"-26.107135,57.689707"
756,"-42.584384,-31.905275"
757,"-17.89279,-132.675809"
758,"-51.6219,-45.323824"
759,"-31.184446,41.280066"
760,"22.68835,-35.422617"
761,"-71.311366,-10.268945"
762,"72.195434,-169.416131"
763,"53.62413,-58.586832"
764,"29.70769,-148.721318"
765,"24.105833,-141.583994"
766,"20.902003,-176.637904"
767,"8.154395,52.560914"
768,"-31.325159,-161.650973"
769,"-55.142662,-72.82335"
770,"-47.817031,-165.009398"
771,"26.52218,-35.288358"
772,"-47.686148,145.571807"
773,"-43.369661,103.563723"
774,"33.124045,30.251913"
775,"52.707725,-135.993094"
776,"-2.391691,-76.32746"
777,"-45.890125,75.453598"
778,"-0.822973,-100.265095"
779,"58.86607,-84.345975"
780,"-88.675179,31.262433"
781,"-88.538191,35.736601"
782,"70.116333,146.858927"
783,"-23.762431,48.452599"
784,"10.625918,154.475134"
785,"65.150607,64.874773"
786,"-55.360899,19.662611"
787,"41.569012,159.48421"
788,"39.187657,-99.836613"
789,"-86.517433,-27.063047"
790,"-50.180204,-170.448078"
791,"-42.24883,151.409738"
792,"74.564926,37.316493"
793,"-56.642609,-52.512628"
794,"-16.987584,72.045186"
795,"78.293848,-35.744373"
796,"-15.929859,64.168193"
797,"-34.035566,-135.598375"
798,"3.728243,-176.655491"
799,"-44.107256,-32.035328"
800,"-42.258429,-158.894246"
801,"-75.215264,-101.930674"
802,"-29.66349,107.650555"
803,"-68.435241,59.23026"
804,"62.755044,1.453007"
805,"59.120032,-116.789559"
806,"71.927432,-139.552009"
807,"-65.804255,-106.250209"
808,"-71.474438,-81.64489"
809,"-62.930739,-9.519872"
810,"36.39152,142.723816"
811,"5.084452,75.715842"
812,"-48.020624,44.290048"
813,"84.76511,-78.644253"
814,"-63.525165,33.271602"
815,"43.915084,-100.66144"
816,"-58.359764,39.930958"
817,"81.360127,-60.24738"
818,"16.368745,-152.262534"
819,"-12.10357,-26.773179"
820,"-86.771841,-100.146059"
821,"80.987255,-90.923742"
822,"-5.374219,49.386024"
823,"-45.701215,-165.862929"
824,"33.292957,144.552362"
825,"-88.75118,83.293613"
826,"27.742914,-44.06971"
827,"56.073359,-89.984089"
828,"46.207619,48.891231"
829,"14.886096,-29.817765"
830,"-86.113433,107.992827"
831,"-53.291613,15.503261"
832,"7.150046,35.78679"
833,"17.40063,176.793848"
834,"-8.981038,-25.291826"
835,"25.750801,-117.304945"
836,"-17.07403,164.58606"
837,"-42.775242,168.581232"
838,"58.469449,-117.85324"
839,"-32.59138,-147.276393"
840,"-85.774221,4.828046"
841,"53.707444,110.923502"
842,"-73.304728,-1.086236"
843,"-82.894249,-30.136443"
844,"-40.263999,-61.342791"
845,"-8.59322,-162.095226"
846,"1.911779,17.849472"
847,"-89.700286,63.325798"
848,"41.404626,43.465823"
849,"-51.064846,25.888415"
850,"-86.081016,111.403409"
851,"74.502858,44.014387"
852,"-41.943083,-109.486632"
853,"75.177532,-41.677368"
854,"-80.156592,74.709752"
855,"34.158689,-42.067255"
856,"48.735755,34.136935"
857,"29.892382,-29.433847"
858,"-68.624041,39.962729"
859,"-15.282374,-63.777824"
860,"-37.354741,70.763475"
861,"78.95449,-121.478818"
862,"60.250753,134.640579"
863,"9.660001,-25.035815"
864,"-50.367073,108.668472"
865,"39.44092,46.857023"
866,"-9.097927,-133.675341"
867,"65.981009,28.506594"
868,"52.745962,80.019664"
869,"31.704159,44.530743"
870,"-59.713087,-36.562909"
871,"-9.577259,86.295888"
872,"70.817775,109.061229"
873,"-30.860019,-88.420912"
874,"-17.905702,-156.566702"
875,"-37.045494,-46.324412"
876,"-56.757732,81.745063"
877,"-41.008702,-113.296788"
878,"-86.778179,30.816335"
879,"85.829044,-11.396958"
880,"24.371168,-167.173108"
881,"87.006801,-20.744552"
882,"86.521694,-121.906713"
883,"-37.927136,5.755145"
884,"-58.792316,-25.570243"
885,"60.302803,118.587601"
886,"-71.978304,-18.703665"
887,"-77.264433,-163.917122"
888,"-32.732443,179.729105"
889,"-52.802594,151.587812"
890,"-64.115018,-93.180769"
891,"17.007438,-172.032076"
892,"49.954094,138.735526"
893,"82.502909,106.226046"
894,"-28.668498,134.004805"
895,"21.540327,-91.3181"
896,"-22.577546,153.901103"
897,"36.049729,43.261811"
898,"15.68628,-16.221649"
899,"-86.092994,83.113651"
900,"-79.332326,96.477634"
901,"-61.514658,90.73923"
902,"-61.427134,28.070175"
903,"-2.110411,149.204786"
904,"-20.566632,131.136291"
905,"18.190772,-81.451403"
906,"63.57223,-168.498786"
907,"20.380866,-47.148548"
908,"-75.792325,10.080959"
909,"66.380654,55.635608"
910,"48.044173,-176.786996"
911,"37.91823,-98.911767"
912,"82.733139,-13.549986"
913,"67.406146,68.406805"
914,"68.629887,89.989225"
915,"61.464003,-178.92181"
916,"-28.486542,146.494388"
917,"17.252137,38.768969"
918,"36.820529,-164.923769"
919,"43.3683,43.310899"
920,"23.649474,141.655766"
921,"-63.881464,-109.120937"
922,"-63.811306,-80.308067"
923,"-81.19441,-138.791967"
924,"-52.280828,-112.957743"
925,"-67.040901,126.418044"
926,"8.600209,-107.826115"
927,"-45.599149,-56.006502"
928,"-19.722823,-30.833233"
929,"77.151918,-91.702113"
930,"-6.708492,61.211834"
931,"63.593033,121.273708"
932,"-8.123726,-123.763475"
933,"-50.295365,-171.054932"
