id,value
376,75.95
377,82.42
378,91.07
379,97.92
380,72.21
381,7.68
382,28.65
383,83.52
384,22.86
385,9.58
386,7.73
387,31.54
388,14.28
389,73.98
390,72.97
391,50.33
392,6.82
393,80.34
394,47.71
395,53.12
396,44.93
397,4.16
398,11.31
399,54.2
400,4.54
401,61.6
402,51.49
403,78.04
404,17.33
405,66.09
406,86.92
407,56.98
408,37.36
409,64.56
410,65.92
411,55.74
412,19.43
413,24.83
414,97.67
415,24.46
416,22.22
417,82.61
418,69.56
419,16.18
420,80.63
421,66.77
422,88.2
423,25.45
424,23.73
425,3.11
426,95.21
427,33.85
428,34.11
429,72.85
430,25.81
431,67.23
432,20.14
433,87.2
434,67.04
435,63.33
436,76.49
437,8.0
438,40.0
439,44.27
440,38.48
441,98.59
442,2.9
443,88.75
444,25.64
445,92.33
446,69.27
447,14.89
448,86.31
449,64.32
450,9.44
451,44.53
452,92.35
453,49.49
454,66.75
455,69.54
456,73.38
457,75.91
458,94.62
459,87.37
460,99.96
461,24.13
462,57.95
463,8.47
464,89.11
465,55.33
466,9.22
467,64.04
468,26.97
469,87.43
470,76.41
471,77.24
472,54.22
473,64.89
474,91.6
475,34.81
476,71.38
477,14.24
478,85.83
479,64.5
480,92.8
481,27.97
482,48.8
483,42.84
484,11.81
485,24.43
486,9.61
487,71.0
488,86.26
489,48.31
490,17.21
491,19.81
492,5.66
493,31.7
494,79.22
495,31.66
496,45.08
497,63.78
498,84.66
499,20.19
500,23.46
501,47.28
502,42.1
503,97.99
504,50.98
505,88.04
506,54.55
507,12.47
508,68.42
509,41.06
510,21.78
511,67.68
512,28.0
513,77.36
514,84.59
515,31.44
516,92.52
517,35.72
518,79.84
519,40.9
520,45.66
521,71.86
522,69.44
523,56.49
524,3.19
525,46.46
526,88.69
527,33.16
528,16.17
529,91.79
530,32.66
531,0.73
532,50.22
533,93.87
534,86.16
535,79.62
536,67.62
537,29.5
538,35.78
539,86.57
540,49.77
541,97.69
542,91.03
543,23.12
544,28.1
545,34.53
546,53.06
547,44.11
548,24.94
549,11.02
550,25.71
551,66.81
552,73.8
553,0.65
554,45.0
555,81.78
556,98.29
557,5.0
558,92.82
559,30.48
560,12.46
561,22.47
562,61.71
563,28.92
564,16.96
565,95.86
566,61.51
567,63.28
568,43.19
569,37.4
570,24.83
571,76.69
572,59.74
573,95.26
574,41.9
575,56.7
576,68.34
577,37.81
578,36.51
579,1.13
580,1.99
581,90.24
582,45.51
583,32.42
584,10.78
585,50.59
586,74.72
587,52.13
588,56.43
589,66.08
590,89.83
591,24.93
592,63.82
593,50.75
594,71.45
595,84.07
596,84.16
597,3.09
598,96.7
599,81.16
600,78.07
601,97.36
602,17.15
603,61.49
604,2.71
605,14.91
606,68.34
607,90.45
608,91.51
609,57.15
610,50.27
611,98.2
612,59.05
613,58.84
614,53.49
615,35.48
616,51.8
617,35.22
618,40.39
619,63.0
620,89.53
621,49.41
622,72.84
623,32.89
624,34.12
625,3.31
626,22.01
627,26.6
628,33.75
629,61.49
630,6.84
631,30.81
632,48.07
633,2.67
634,44.13
635,54.73
636,22.16
637,37.14
638,30.03
639,42.33
640,85.11
641,33.0
642,75.32
643,21.87
644,32.8
645,97.8
646,26.65
647,65.23
648,84.21
649,89.82
650,91.33
651,99.91
652,11.06
653,72.58
654,40.9
655,17.69
656,84.0
657,7.73
658,99.04
659,14.52
660,19.89
661,16.26
662,29.0
663,69.05
664,81.1
665,75.06
666,23.8
667,79.82
668,77.01
669,26.01
670,0.14
671,2.94
672,50.42
673,14.73
674,72.01
675,30.31
676,37.6
677,79.85
678,72.01
679,95.84
680,24.61
681,47.48
682,20.2
683,16.73
684,45.7
685,39.01
686,8.56
687,76.22
688,29.66
689,36.04
690,38.22
691,30.15
692,86.83
693,37.31
694,96.74
695,7.35
696,56.05
697,44.23
698,11.14
699,97.45
700,32.41
701,41.54
702,76.45
703,27.85
704,87.67
705,17.68
706,16.94
707,13.27
708,86.16
709,32.29
710,14.05
711,26.87
712,50.06
713,49.01
714,5.25
715,37.05
716,58.49
717,94.9
718,25.5
719,36.86
720,47.8
721,10.08
722,29.77
723,15.04
724,64.09
725,37.79
726,32.42
727,83.88
728,94.06
729,15.08
730,78.48
731,12.75
732,5.84
733,64.42
734,83.91
735,6.52
736,68.15
737,28.6
738,63.45
739,60.44
740,2.49
741,24.58
742,56.57
743,19.66
744,76.63
745,49.69
746,7.5
747,64.83
748,84.73
749,44.03
750,31.34
751,2.91
752,30.92
753,79.44
754,51.62
755,53.33
756,14.85
757,42.93
758,10.7
759,90.45
760,91.95
761,5.75
762,69.7
763,90.23
764,3.99
765,67.1
766,4.76
767,19.0
768,27.23
769,84.31
770,5.88
771,46.09
772,41.23
773,62.2
774,64.8
775,84.55
776,41.73
777,53.58
778,29.37
779,20.9
780,0.59
781,49.74
782,8.91
783,97.02
784,12.16
785,71.95
786,67.27
787,44.93
788,40.03
789,18.23
790,90.91
791,25.35
792,54.1
793,65.48
794,75.75
795,89.19
796,89.18
797,68.32
798,90.18
799,58.17
800,43.32
801,46.01
802,4.99
803,70.42
804,27.64
805,61.53
806,32.21
807,60.45
808,94.39
809,84.91
810,98.01
811,86.67
812,27.58
813,33.84
814,10.7
815,51.62
816,58.66
817,27.05
818,85.24
819,36.44
820,57.98
821,12.46
822,0.3
823,93.16
824,32.32
825,76.2
826,98.5
827,15.26
828,8.02
829,3.73
830,76.61
831,47.14
832,26.34
833,14.87
834,46.23
835,24.22
836,9.41
837,47.88
838,17.16
839,83.68
840,76.38
841,76.8
842,51.69
843,26.95
844,70.42
845,45.51
846,90.06
847,30.39
848,89.61
849,71.05
850,7.98
851,95.05
852,60.7
853,33.39
854,63.25
855,91.11
856,55.95
857,43.41
858,94.83
859,5.9
860,44.35
861,32.69
862,86.64
863,10.48
864,67.73
865,69.63
866,80.95
867,24.48
868,15.33
869,37.88
870,79.47
871,32.24
872,69.33
873,14.6
874,61.84
875,67.78
876,99.74
877,75.09
878,64.88
879,73.86
880,41.37
881,25.35
882,58.35
883,1.66
884,56.89
885,2.32
886,2.17
887,42.89
888,2.1
889,20.91
890,19.64
891,85.47
892,42.13
893,97.33
894,62.51
895,47.9
896,0.26
897,33.94
898,70.64
899,2.28
900,57.91
901,91.78
902,31.03
903,52.68
904,41.19
905,38.72
906,48.13
907,66.05
908,72.03
909,58.63
910,30.93
911,60.84
912,58.15
913,12.25
914,63.36
915,53.84
916,4.48
917,11.21
918,49.96
919,22.31
920,27.41
921,56.97
922,0.73
923,7.19
924,88.12
925,71.76
926,34.78
927,50.17
928,43.4
929,42.66
930,68.51
931,13.45
932,5.84
933,37.02
934,15.34
935,51.95
936,0.46
937,84.1
938,23.31
939,22.8
940,92.92
941,41.22
942,4.97
943,70.28
944,61.22
945,77.72
946,65.65
947,35.39
948,17.9
949,53.43
950,80.41
951,91.04
952,43.71
953,80.62
954,52.33
955,14.04
956,92.71
957,39.26
958,72.54
959,36.43
960,32.3
961,32.43
962,95.64
963,28.49
964,46.41
965,68.88
966,95.76
967,26.06
968,92.02
969,14.37
970,22.92
971,19.06
972,25.51
973,43.87
974,9.83
975,16.84
976,62.24
977,67.54
978,89.37
979,46.41
980,25.59
981,25.41
982,8.83
983,79.91
984,19.28
985,93.73
986,28.34
987,75.66
988,76.28
989,98.65
990,77.4
991,26.02
992,4.72
993,60.19
994,57.21
995,88.12
996,51.43
997,93.03
998,61.76
999,11.77
1000,53.91
1001,13.61
1002,26.51
1003,95.4
1004,3.02
1005,18.74
1006,65.81
1007,84.97
1008,2.69
1009,98.11
1010,72.95
1011,68.82
1012,76.16
1013,19.75
1014,27.36
1015,56.35
1016,63.07
1017,81.49
1018,20.42
1019,1.21
1020,71.58
1021,4.0
1022,70.49
1023,24.98
1024,74.72
1025,71.99
1026,47.35
1027,10.82
1028,53.18
1029,88.89
1030,97.65
1031,89.52
1032,91.5
1033,83.23
1034,79.28
1035,91.37
1036,36.33
1037,95.68
1038,80.13
1039,3.61
1040,86.39
1041,47.25
1042,0.52
1043,10.97
1044,4.58
1045,65.17
1046,43.24
1047,55.56
1048,78.57
1049,74.04
1050,96.91
1051,50.81
1052,41.0
1053,45.34
1054,0.69
1055,7.46
1056,78.13
1057,85.93
1058,63.0
1059,96.6
1060,72.03
1061,57.72
1062,90.84
1063,15.84
1064,87.23
1065,95.59
1066,46.54
1067,11.18
1068,6.23
1069,88.0
1070,51.96
1071,80.91
1072,98.38
1073,40.2
1074,28.55
1075,3.2
1076,64.45
1077,52.29
1078,40.49
1079,76.62
1080,68.62
1081,52.97
1082,74.75
1083,2.24
1084,69.83
1085,94.65
1086,15.3
1087,3.48
1088,53.6
1089,65.73
1090,32.03
1091,85.86
1092,51.37
1093,71.05
1094,69.91
1095,79.56
1096,24.56
1097,0.68
1098,70.48
1099,5.35
1100,52.88
1101,78.05
1102,46.29
1103,56.39
1104,13.65
1105,78.9
1106,9.13
1107,70.1
1108,19.72
1109,86.6
1110,70.91
1111,75.06
1112,81.28
1113,40.07
1114,20.28
1115,41.55
1116,66.98
1117,51.96
1118,7.9
1119,31.77
1120,36.61
1121,91.33
1122,99.59
1123,58.42
1124,2.61
1125,10.77
1126,39.03
1127,8.8
1128,56.38
1129,46.74
1130,15.64
1131,8.93
1132,39.85
1133,88.21
1134,38.27
1135,97.18
1136,99.61
1137,86.59
1138,53.95
1139,45.24
1140,49.74
1141,60.03
1142,54.12
1143,72.51
1144,76.99
1145,50.12
1146,47.99
1147,42.53
1148,35.83
1149,36.55
1150,85.09
1151,1.47
1152,35.5
1153,63.65
1154,54.35
1155,62.56
1156,71.03
1157,78.23
1158,97.16
1159,72.61
1160,5.87
1161,15.09
1162,15.44
1163,60.82
1164,82.5
1165,68.14
1166,25.5
1167,35.79
1168,85.01
1169,44.79
1170,38.17
1171,63.6
1172,29.84
1173,28.09
1174,29.61
1175,82.12
1176,3.91
1177,38.9
1178,16.43
1179,30.01
1180,9.28
1181,98.92
1182,37.21
1183,93.53
1184,86.87
1185,48.67
1186,92.66
1187,87.28
1188,25.24
1189,89.19
1190,94.14
1191,46.07
1192,85.12
1193,65.22
1194,64.83
1195,14.16
1196,58.68
1197,56.36
1198,24.02
1199,80.87
1200,70.84
1201,47.72
1202,31.41
1203,67.12
1204,9.5
1205,14.06
1206,21.78
1207,40.05
1208,97.7
1209,87.14
1210,45.29
1211,14.97
1212,10.26
1213,84.33
1214,99.45
1215,32.13
1216,45.36
1217,10.75
1218,67.99
1219,2.3
1220,55.01
1221,42.43
1222,97.87
1223,65.8
1224,13.49
1225,58.62
1226,57.6
1227,15.54
1228,16.49
1229,22.16
1230,43.97
1231,37.2
1232,26.77
1233,54.53
1234,92.86
1235,78.84
1236,18.23
1237,1.16
1238,33.62
1239,85.55
1240,17.84
1241,17.73
1242,13.82
1243,28.94
1244,95.03
1245,55.13
1246,44.75
1247,37.28
1248,26.19
1249,58.23
1250,73.95
1251,13.51
1252,46.72
1253,71.35
1254,88.63
1255,24.51
1256,88.76
1257,81.07
1258,71.02
1259,22.08
1260,11.8
1261,62.6
1262,4.63
1263,32.8
1264,47.65
1265,10.18
1266,37.74
1267,98.31
1268,95.01
1269,2.04
1270,29.47
1271,36.66
1272,35.19
1273,82.03
1274,40.37
1275,21.57
1276,77.99
1277,9.36
1278,29.04
1279,75.07
1280,87.31
1281,12.43
1282,3.85
1283,34.9
1284,57.41
1285,26.09
1286,98.41
1287,47.71
1288,60.97
1289,47.89
1290,54.79
1291,35.52
1292,32.94
1293,62.52
1294,48.08
1295,19.83
1296,18.18
1297,2.86
1298,26.67
1299,89.38
1300,50.27
1301,30.3
1302,96.39
1303,85.77
1304,30.7
1305,2.48
1306,13.95
1307,82.09
1308,4.03
1309,35.59
1310,3.2
1311,40.2
1312,29.04
1313,33.87
1314,54.79
1315,72.11
1316,9.21
1317,42.33
1318,43.12
1319,69.98
1320,69.37
1321,43.93
1322,13.64
1323,83.89
1324,94.7
1325,24.69
1326,11.51
1327,8.12
1328,80.16
1329,79.01
1330,80.99
1331,84.58
1332,31.25
1333,76.42
1334,24.87
1335,23.95
1336,64.98
1337,20.73
1338,49.07
1339,65.33
1340,45.33
1341,60.96
1342,18.4
1343,18.24
1344,10.79
1345,22.43
1346,74.54
1347,82.07
1348,5.73
1349,8.11
1350,87.55
1351,74.21
1352,66.22
1353,87.4
1354,60.36
1355,48.54
1356,2.25
1357,30.63
1358,68.36
1359,44.33
1360,52.1
1361,17.99
1362,29.1
1363,54.07
1364,16.65
1365,89.57
1366,41.48
1367,17.51
1368,6.52
1369,49.63
1370,97.21
1371,85.7
1372,45.19
1373,65.96
1374,40.49
1375,80.85
1376,26.91
1377,80.75
1378,82.05
1379,67.5
1380,62.19
1381,28.86
1382,13.96
1383,43.43
1384,81.2
1385,71.33
1386,46.16
1387,43.42
1388,95.34
1389,85.18
1390,87.17
1391,14.74
1392,36.62
1393,7.25
1394,15.67
1395,89.7
1396,14.75
1397,77.99
1398,86.19
1399,99.88
1400,76.72
1401,73.6
1402,72.83
1403,45.15
1404,37.09
1405,46.92
1406,3.18
1407,40.41
1408,36.69
1409,28.05
1410,54.31
1411,18.11
1412,96.51
1413,22.57
1414,64.87
1415,65.12
1416,86.42
1417,62.96
1418,90.44
1419,69.44
1420,2.56
1421,32.09
1422,98.05
1423,76.71
1424,25.57
1425,44.25
1426,94.58
1427,35.57
1428,32.16
1429,62.3
1430,32.72
1431,43.7
1432,11.19
1433,9.27
1434,81.09
1435,64.62
1436,44.68
1437,9.9
1438,71.94
1439,78.44
1440,91.79
1441,3.41
1442,96.08
1443,33.18
1444,51.9
1445,12.37
1446,70.21
1447,20.42
1448,84.1
1449,11.56
1450,2.96
1451,56.61
1452,37.77
1453,4.98
1454,56.02
1455,34.65
1456,37.08
1457,87.13
1458,66.46
1459,38.63
1460,71.87
1461,23.73
1462,27.51
1463,64.69
1464,7.1
1465,24.79
1466,18.23
1467,16.82
1468,76.68
1469,40.43
1470,89.4
1471,26.41
1472,97.79
1473,29.51
1474,30.37
1475,70.37
1476,31.55
1477,45.24
1478,32.29
1479,4.42
1480,27.77
1481,7.01
1482,1.53
1483,57.64
1484,31.39
1485,65.19
1486,78.23
1487,64.98
1488,56.88
1489,17.66
1490,31.35
1491,49.04
1492,85.01
1493,25.15
1494,71.23
1495,66.53
1496,69.44
1497,22.09
1498,33.49
1499,60.35
1500,92.87
1501,12.76
1502,50.22
1503,92.44
1504,97.63
1505,95.62
1506,14.02
1507,84.26
1508,95.5
1509,92.52
1510,32.99
1511,4.4
1512,8.45
1513,18.25
1514,37.89
1515,18.13
1516,49.91
1517,29.54
1518,68.95
1519,34.68
1520,99.12
1521,33.77
1522,20.56
1523,22.13
1524,36.71
1525,16.74
1526,82.84
1527,68.85
1528,48.13
1529,71.68
1530,62.46
1531,57.32
1532,0.48
1533,38.51
1534,42.42
1535,62.3
1536,34.34
1537,51.03
1538,37.1
1539,70.86
1540,93.46
1541,65.9
1542,34.32
1543,98.02
1544,92.26
1545,16.28
1546,17.96
1547,98.56
1548,41.54
1549,31.84
1550,44.94
1551,69.12
1552,63.82
1553,10.7
1554,72.14
1555,19.0
1556,50.47
1557,7.12
1558,30.76
1559,56.86
1560,27.64
1561,90.81
1562,12.55
1563,60.04
1564,1.17
1565,6.46
1566,19.8
1567,66.34
1568,10.79
1569,25.71
1570,60.76
1571,44.85
1572,31.33
1573,61.06
1574,89.41
1575,13.73
1576,10.38
1577,84.16
1578,76.05
1579,9.81
1580,53.27
1581,78.94
1582,11.44
1583,3.29
1584,21.24
1585,52.45
1586,5.29
1587,58.69
1588,27.05
1589,22.78
1590,89.45
1591,1.02
1592,49.57
1593,0.41
1594,1.44
1595,16.45
1596,93.81
1597,41.11
1598,15.96
1599,52.88
1600,66.94
1601,43.84
1602,56.82
1603,24.15
1604,78.93
1605,74.27
1606,25.37
1607,27.97
1608,38.59
1609,53.96
1610,50.46
1611,47.97
1612,52.16
1613,64.37
1614,18.61
1615,56.69
1616,37.44
1617,88.47
1618,71.97
1619,71.74
1620,55.77
1621,73.61
1622,24.61
1623,90.25
1624,21.28
1625,48.39
1626,66.66
1627,80.89
1628,87.95
1629,71.76
1630,70.54
1631,6.45
1632,89.25
1633,5.7
1634,82.59
1635,58.49
1636,15.32
1637,18.08
1638,82.0
1639,54.48
1640,16.66
1641,80.59
1642,67.84
1643,59.22
1644,23.23
1645,71.94
1646,53.23
1647,52.63
1648,93.42
1649,63.97
1650,20.22
1651,17.98
1652,69.12
1653,76.05
1654,0.3
1655,70.51
1656,60.68
1657,6.41
1658,60.25
1659,7.75
1660,0.46
1661,5.75
1662,27.99
1663,41.83
1664,4.65
1665,42.15
1666,50.63
1667,8.69
1668,20.29
1669,49.34
1670,74.04
1671,72.78
1672,94.59
1673,51.0
1674,13.3
1675,33.88
1676,60.7
1677,55.96
1678,77.35
1679,11.19
1680,8.67
1681,96.96
1682,71.67
1683,11.47
1684,70.3
1685,16.36
1686,17.58
1687,85.42
1688,74.01
1689,2.87
1690,52.87
1691,87.64
1692,9.44
1693,53.12
1694,66.58
1695,69.85
1696,87.95
1697,57.43
1698,10.6
1699,21.27
1700,56.29
1701,47.66
1702,64.32
1703,1.56
1704,50.04
1705,88.27
1706,6.44
1707,16.49
1708,97.98
1709,30.48
1710,13.14
1711,72.14
1712,46.57
1713,39.45
1714,70.54
1715,15.74
1716,88.9
1717,39.87
1718,83.39
1719,32.91
1720,91.09
1721,4.96
1722,61.08
1723,33.81
1724,79.99
1725,17.03
1726,95.64
1727,69.37
1728,27.6
1729,47.21
1730,76.34
1731,95.87
1732,59.42
1733,14.05
1734,58.78
1735,16.27
1736,69.08
1737,59.05
1738,13.2
1739,76.43
1740,0.98
1741,36.74
1742,90.62
1743,39.1
1744,90.97
1745,85.18
1746,97.76
1747,68.41
1748,49.13
1749,74.37
1750,65.32
1751,70.82
1752,10.65
1753,84.15
1754,26.16
1755,90.18
1756,29.59
1757,36.62
1758,32.1
1759,16.98
1760,89.29
1761,51.87
1762,64.21
1763,23.94
1764,27.35
1765,15.6
1766,47.02
1767,50.13
1768,59.65
1769,82.04
1770,1.08
1771,79.72
1772,31.29
1773,75.01
1774,33.37
1775,22.39
1776,17.93
1777,20.71
1778,27.52
1779,25.21
1780,33.35
1781,12.5
1782,67.87
1783,85.36
1784,73.04
1785,44.25
1786,38.93
1787,6.84
1788,21.99
1789,81.36
1790,61.17
1791,38.51
1792,66.07
1793,1.25
1794,86.73
1795,5.31
1796,94.23
1797,87.36
1798,51.74
1799,67.14
1800,71.48
1801,80.58
1802,68.74
1803,74.35
1804,28.85
1805,33.38
1806,66.08
1807,99.52
1808,35.36
1809,34.51
1810,66.23
1811,8.88
1812,88.71
1813,8.85
1814,90.21
1815,90.74
1816,70.34
1817,33.08
1818,85.54
1819,8.25
1820,86.66
1821,69.98
1822,19.99
1823,92.69
1824,36.16
1825,14.6
1826,96.35
1827,34.79
1828,84.57
1829,4.92
1830,9.72
1831,38.7
1832,82.3
1833,55.56
1834,51.96
1835,60.19
1836,20.88
1837,86.64
1838,98.41
1839,66.18
1840,29.82
1841,96.45
1842,35.13
1843,74.98
1844,59.46
1845,30.19
1846,98.06
1847,72.21
1848,4.33
1849,4.14
1850,72.72
1851,5.07
1852,54.35
1853,9.8
1854,11.21
1855,95.18
1856,29.36
1857,13.88
1858,20.13
1859,89.18
1860,21.34
1861,9.95
1862,27.86
1863,37.33
1864,15.44
1865,88.22
1866,52.7
1867,91.19
1868,17.52
1869,13.01
1870,43.68
1871,49.21
1872,54.74
1873,72.78
1874,82.52
1875,45.13
1876,80.08
1877,99.08
1878,30.65
1879,74.46
1880,60.7
1881,33.74
1882,62.78
1883,47.65
1884,42.3
1885,25.85
1886,86.0
1887,54.99
1888,53.41
1889,30.32
1890,37.06
1891,73.24
1892,80.71
1893,63.37
1894,21.73
1895,94.68
1896,62.34
1897,10.43
1898,46.97
1899,7.49
1900,48.72
1901,88.78
1902,91.23
1903,17.74
1904,30.83
1905,80.3
1906,21.51
1907,80.82
1908,87.25
1909,60.83
1910,27.92
1911,41.52
1912,32.69
1913,7.57
1914,51.36
1915,40.43
1916,90.8
1917,63.44
1918,45.7
1919,77.79
1920,17.49
1921,47.93
1922,40.53
1923,45.23
1924,32.57
1925,97.21
1926,49.29
1927,16.31
1928,39.34
1929,53.44
1930,41.32
1931,50.28
1932,8.97
1933,31.11
1934,45.83
1935,85.28
1936,33.0
1937,7.63
1938,51.18
1939,31.02
1940,16.44
1941,1.28
1942,55.41
1943,50.31
1944,90.43
1945,93.5
1946,45.3
1947,69.15
1948,1.3
1949,66.59
1950,12.8
1951,52.53
1952,39.95
1953,33.47
1954,33.01
1955,5.89
1956,79.19
1957,92.54
1958,13.76
1959,23.8
1960,17.72
1961,12.21
1962,93.76
1963,64.18
1964,45.04
1965,3.28
1966,40.74
1967,94.98
1968,14.32
1969,41.87
1970,19.36
1971,85.21
1972,35.01
1973,24.34
1974,39.15
1975,52.2
1976,60.9
1977,25.34
1978,1.61
1979,45.35
1980,84.95
1981,19.84
1982,59.89
1983,85.92
1984,39.93
1985,54.03
1986,17.95
1987,22.59
1988,5.63
1989,41.14
1990,57.78
1991,92.91
1992,83.42
1993,74.66
1994,10.02
1995,83.04
1996,60.65
1997,5.48
1998,61.27
1999,21.28
2000,8.61
2001,7.4
2002,34.21
2003,67.59
2004,55.65
2005,84.74
2006,81.83
2007,23.15
2008,30.0
2009,17.85
2010,25.71
2011,22.24
2012,68.76
2013,22.94
2014,17.45
2015,21.13
2016,80.79
2017,49.56
2018,9.79
2019,88.78
2020,26.59
2021,94.23
2022,8.88
2023,39.67
2024,27.74
2025,29.18
2026,77.79
2027,18.18
2028,50.2
2029,94.2
2030,23.89
2031,17.38
2032,55.42
2033,41.67
2034,93.96
2035,96.49
2036,85.66
2037,82.78
2038,84.29
2039,62.28
2040,52.59
2041,74.51
2042,48.52
2043,73.44
2044,8.22
2045,73.55
2046,33.78
2047,66.73
2048,76.99
2049,32.71
2050,10.03
2051,35.08
2052,52.06
2053,57.34
2054,40.11
2055,61.65
2056,91.94
2057,23.49
2058,42.47
2059,49.73
2060,82.44
2061,32.94
2062,87.45
2063,93.05
2064,92.05
2065,45.18
2066,82.41
2067,52.02
2068,23.87
2069,70.14
2070,74.33
2071,66.44
2072,93.7
2073,47.87
2074,63.05
2075,87.08
2076,53.8
2077,59.63
2078,78.46
2079,86.56
2080,16.78
2081,11.45
2082,7.69
2083,31.61
2084,17.93
2085,90.4
2086,60.16
2087,91.25
2088,31.58
2089,64.66
2090,34.16
2091,97.01
2092,0.76
2093,19.03
2094,96.54
2095,60.89
2096,44.35
2097,58.04
2098,79.79
2099,19.52
2100,90.51
2101,94.69
2102,74.25
2103,50.63
2104,89.54
2105,93.19
2106,15.8
2107,52.13
2108,99.5
2109,50.04
2110,95.0
2111,32.7
2112,5.47
2113,72.48
2114,12.19
2115,75.5
2116,55.68
2117,23.52
2118,33.43
2119,83.86
2120,21.15
2121,90.67
2122,31.12
2123,15.77
2124,31.06
2125,58.01
2126,62.12
2127,25.48
2128,74.24
2129,45.86
2130,14.05
2131,41.59
2132,74.61
2133,82.31
2134,12.11
2135,28.04
2136,2.38
2137,81.9
2138,72.35
2139,69.64
2140,93.09
2141,26.56
